gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
4,1,1,0,0,0,0,0,1,0,0,1,2,"Theory of computation, Logic, Type theory"
4,1,1,0,4,4,3,0,1,0,0,0,2,"Security and privacy, Formal methods and theory of security, Logic and verification, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
4,1,1,0,13,0,0,0,0,0,0,1,2,"Security and privacy, Formal methods and theory of security, Formal security models, Logic and verification, Theory of computation, Semantics and reasoning, Program reasoning, Program specifications, Program verification"
6,1,1,0,9,8,2,0,0,0,1,0,2,"Computer systems organization, Architectures, Other architectures, Heterogeneous (hybrid) systems, Neural networks"
0,0,1,0,0,0,0,0,1,0,1,1,2,"Networks, Network performance evaluation, Network performance analysis, Network protocols, Link-layer protocols, Network types, Wireless access networks, Wireless local area networks"
3,1,1,0,13,3,2,0,1,0,1,1,2,"Networks, Network services, In-network processing, Programmable networks"
3,1,1,0,12,10,0,2,0,0,1,1,2,"Computing methodologies, Machine learning, Machine learning approaches, Neural networks, Security and privacy, Intrusion/anomaly detection and malware mitigation, Intrusion detection systems"
2,1,0,0,4,1,0,0,0,0,1,1,2,"Networks, Network performance evaluation, Network simulations, Network services, Programmable networks"
0,1,1,0,7,3,1,0,1,0,1,1,2,"Networks, Network algorithms, Theory of computation, Design and analysis of algorithms, Data structures design and analysis, Sorting and searching"
3,1,1,1,13,5,0,0,0,0,1,1,2,"Networks, Network components, Wireless access points, base stations and infrastructure"
10,1,0,0,11,2,0,0,1,0,1,0,2,"Hardware, Emerging technologies, Quantum technologies, Quantum computation, Quantum communication and cryptography, Networks, Network protocols, Network layer protocols, Network protocol design"
4,1,1,0,3,4,2,0,1,0,1,1,2,"Networks, Network components, Middle boxes / network appliances"
4,1,1,0,11,6,5,0,0,0,1,1,2,"Networks, Network algorithms, Data path algorithms, Packet classification, Security and privacy, Systems security, Firewalls"
6,1,1,0,7,2,0,0,1,0,1,1,2,"Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Command line interfaces, Software and its engineering, Software notations and tools, Compilers, Interpreters, Context specific languages, Domain specific languages, Development frameworks and environments, Integrated and visual development environments"
1,1,1,0,4,0,1,0,0,0,0,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Data flow languages"
2,1,1,0,11,4,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Graphical user interface languages, Visual languages"
6,1,1,0,13,0,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages"
7,1,1,0,4,2,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Formal language definitions, Syntax, Theory of computation, Formal languages and automata theory, Formalisms, Rewrite systems, Grammars and context-free languages"
10,1,1,0,17,0,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators"
5,1,1,0,5,5,0,0,1,0,1,1,2,"Computer systems organization, Embedded and cyber-physical systems, Robotics, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Software libraries and repositories, System description languages, System modeling languages"
8,1,1,0,8,0,0,5,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators"
1,1,1,0,1,1,3,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Compilers, Parsers, Formal language definitions, Syntax, Theory of computation, Formal languages and automata theory, Grammars and context-free languages"
4,1,1,0,3,1,0,0,1,0,1,1,2,"Applied computing, Document management and text processing, Document capture, Optical character recognition, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages"
16,1,1,0,20,0,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Formal language definitions, Semantics, General programming languages, Language features, Polymorphism, Language types, Extensible languages"
2,1,1,0,3,3,1,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Data types and structures"
9,1,1,0,5,0,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers"
5,0,1,0,6,0,0,0,1,0,1,0,2,"Computing methodologies, Artificial intelligence, Knowledge representation and reasoning, Reasoning about belief and knowledge, Security and privacy, Security services, Privacy-preserving protocols, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages"
4,0,1,0,10,1,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Macro languages"
12,1,1,0,0,0,4,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Programming by example"
5,1,1,0,5,0,0,0,0,0,1,1,2,"Human-centered computing, Accessibility, Accessibility technologies, Human computer interaction (HCI), Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Graphical user interface languages, Macro languages, Visual languages, Development frameworks and environments, Integrated and visual development environments"
1,1,1,0,8,3,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers"
4,1,0,0,0,0,0,0,0,0,1,0,2,"Applied computing, Document management and text processing, Document searching, Security and privacy, Network security, Denial-of-service attacks, Theory of computation, Formal languages and automata theory, Automata extensions, Quantitative automata, Regular languages"
7,1,1,0,5,2,0,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
2,1,1,0,0,1,0,0,1,0,1,1,2,"Theory of computation, Logic, Constraint and logic programming, Semantics and reasoning, Program semantics, Operational semantics"
4,1,1,0,6,7,6,0,0,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
12,1,1,0,8,2,0,0,1,0,1,1,2,"Computing methodologies, Computer graphics, Software and its engineering, Software notations and tools, General programming languages, Language features, Data types and structures"
15,1,1,0,8,2,1,0,0,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, General programming languages, Language types, Concurrent programming languages, Theory of computation, Semantics and reasoning, Program reasoning, Program specifications, Program verification"
4,1,1,0,0,0,0,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Empirical software validation, Software notations and tools, General programming languages, Language features, Data types and structures, Software organization and properties, Extra-functional properties, Software reliability, Theory of computation, Logic, Type theory, Semantics and reasoning, Program reasoning, Program analysis, Program semantics"
0,1,1,0,7,3,0,1,1,0,1,1,2,"Computer systems organization, Embedded and cyber-physical systems, Robotics, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software organization and properties, Software system structures, Software architectures, Cooperating communicating processes"
